"huc12","areasqkm"
"180902040804",102.080632307
"180600040408",59.8372881277
"180300050203",84.2790455623
"180600040203",56.7771755799
"180902032002",299.114529269
"180300050803",69.0610790813
"180600050604",42.2756968283
"180300121803",106.711167572
"180300050102",50.4222295914
"180600040409",46.6628554203
"180902032004",63.5007605262
"180300050804",162.562150274
"180600050602",74.1766369111
"180300121703",117.485619506
"180902050601",78.1482460412
"180902040805",102.310887466
"180300010604",145.393975974
"180902050501",92.0767843085
"180902050606",152.356111829
"180600040204",106.583415938
"180300020301",65.6402314793
"180300122104",111.794412501
"180902050603",57.4895497206
"180902050204",40.5583884233
"180902031906",84.4234981028
"180300010601",66.0813847295
"180902051201",52.101859599
"180902021704",157.567310687
"180600060304",42.174168138
"180300050402",61.4363654689
"180300010505",54.2234982125
"180300121701",107.395667902
"180600050802",134.565999681
"180300020401",89.0970701552
"180300050101",42.4968970304
"180902032103",79.0810458563
"180300020302",118.953810133
"180902050503",129.249740105
"180300122103",159.163131363
"180300050902",136.714477488
"180902032102",87.6351509468
"180600050801",135.001413939
"180902051202",79.1324963224
"180600050803",116.263160892
"180600050710",163.541059678
"180300050103",88.4871743956
"180300122203",149.959869668
"180600050806",99.4161131422
"180902032001",106.796840831
"180300050403",79.4551412443
"180300050401",83.2423873679
"180300050901",117.756507945
"180902050602",49.7352043607
"180300010504",59.3929838181
"180902032101",46.8832894045
"180600040202",72.8105647681
"180300121802",103.187949257
"180600050503",91.9204233951
"180902041205",192.092667425
"180600040201",105.821338576
"180902032005",143.797090171
"180902050502",132.84944907
"180600050708",80.7585281269
"180300120501",46.5281538137
"180902041202",71.2290939782
"180902050202",42.9992214018
"180902032003",58.2504686688
"180902032104",73.0323724932
"180300010506",116.139465086
"180902032201",65.5399373709
"180300050903",201.847406358
"180300050404",84.2353992195
"180300020204",138.045847344
"180600050603",85.7675323325
"180600050601",115.30346877
"180902041203",40.9621577205
"180600050707",118.878190836
"180300121801",113.658854689
"180300050904",142.299409617
"180902050103",52.9660625542
"180902032202",106.456153631
"180300122403",174.378649673
"180300122404",188.858290888
"180300122102",150.194548556
"180600050502",85.9693295165
"180300122202",71.7964314744
"180600050804",137.021465756
"180600050805",54.3072633257
"180300120401",77.2940692254
"180902041204",142.974810846
"180300120502",50.7947217029
"180902032203",49.0797070955
"180902050303",50.5986841256
"180902050203",64.6917868297
"180600060305",262.457364336
"180300122101",154.123854448
"180600050501",43.2308024298
"180300010503",93.4649465258
"180600051103",125.436426363
"180300020205",95.2690535323
"180902050205",144.4680675
"180300120503",86.0753091298
"180600050702",50.1156491559
"180300122201",42.6753476667
"180902041201",81.380377326
"180902050302",15.3875080229
"180300060303",59.5407166343
"180600050705",79.3682996096
"180902032204",65.5074448436
"180300120402",44.6697469096
"180600050706",83.0412706222
"180300020202",88.8356536305
"180300060703",60.0820893907
"180902041106",48.6323290335
"180902021701",101.166518523
"180300060301",102.279438904
"180300122302",55.5288159929
"180300061001",117.931761583
"180300060302",158.492215231
"180902032205",48.9451349824
"180902050201",92.8494056237
"180902041107",159.253246623
"180600051105",73.8802055672
"180400510204",114.725266655
"180400090106",53.7456862345
"180500010202",69.0780475848
"180400510202",43.913113364
"180400090102",68.798625221
"180500020903",45.7451116259
"180400090601",128.153161287
"180500021001",0.0318421565202
"180500021001",0.0079653826408
"180500021001",0.18983472631
"180400510203",95.3637906045
"180500020904",86.6164502359
"180500021001",9.19350765935
"180400090107",111.332173634
"180400091203",94.2585132337
"180500020902",16.9771912877
"180400510102",39.6832191955
"180400090505",73.7024975358
"180400510403",83.7188203474
"180500021001",0.0021855127361
"180500021001",0.00349752361928
"180500021001",25.2665222162
"180201160703",159.011170348
"180201041007",56.5218829257
"180201110102",51.327577862
"180101100504",112.699958438
"180201290502",118.258187358
"180101090106",90.7586498249
"180101100302",139.100193805
"180201620303",84.4267572333
"180201110101",57.8661086493
"180201110103",38.9088378206
"180201041004",48.7406797233
"180201290204",117.269848319
"180201160301",46.6581084815
"180201160602",92.5609802852
"180101100409",98.3051961033
"180101080904",40.5425353728
"180201280501",46.4934586216
"180201280205",66.1872602612
"180201280209",115.937407713
"180201610201",64.7756460371
"180101100406",40.6352899558
"180201610203",94.1883378455
"180102100205",65.3287262424
"180102090801",109.058457528
"180200020803",41.045336206
"180200020404",63.0974237512
"180102070101",89.5533376316
"180200040102",63.7651622788
"180101020105",102.891145661
"180102091007",118.710323149
"180102080101",149.384484893
"180102100303",42.5560182988
"180200021305",76.3852796099
"180200030402",141.122146627
"180200050305",82.0518584352
"181002041305",119.352308185
"180201570101",80.8445295199
"180201560102",119.347021237
"180703050402",79.4636068124
"180200040502",87.0432968347
"180703040103",114.069128775
"180200030709",84.9778513316
"180200031101",91.7608251196
"180201570402",76.3023298163
"180102110706",80.5671235032
"180800020105",72.238264627
"180800020203",114.790100755
"180800020109",143.267254032
"180800020106",44.2312322254
"180800020201",124.591135974
"180800020107",92.37074323
"180800020108",106.906426499
"180800020102",84.1157081786
"180200020201",121.73219348
"180800010303",117.112515223
"180200020101",119.736112696
"180800010305",67.3682592373
"180300010502",136.862948576
"180300061002",61.2585073604
"180902040301",70.8822241257
"180902050305",112.587973897
"180902032207",54.4565498824
"180300060802",56.4368720705
"180600050703",52.4897740038
"180600051101",156.892318933
"180600060303",57.6545905611
"180300060902",46.2678519078
"180902041104",78.5124036582
"180300120403",65.3199319004
"180600050701",54.1299749238
"180902041105",49.631238294
"180902050304",137.304606016
"180300122301",115.835241333
"180600050704",112.063432361
"180600051104",96.2775282309
"180300060702",49.8181853248
"180300060805",49.5991746853
"180300120504",67.6956676803
"180600051102",102.217171597
"180300122304",107.115968599
"180902050301",42.5753066788
"180902032208",53.4460676595
"180300010403",143.729853261
"180902050101",58.77555968
"180902041002",43.8290371062
"180300122401",83.1258928183
"180300122402",154.024881431
"180300020203",137.651657161
"180902041102",55.3275036715
"180300060801",54.9588106824
"180300120303",80.7593661065
"180300120304",66.6807063878
"180300060804",152.123415357
"180300060103",61.9260023473
"180300010501",75.9204452235
"180300020201",116.859040156
"180300122303",104.448343565
"180600051109",80.3986369048
"180300060701",102.102569007
"180902032206",60.162557188
"180300060101",114.666558949
"180901030503",77.5719210545
"180600051401",42.1776481475
"180300120302",118.858549371
"180600051106",79.0180784718
"180902032209",85.0870039262
"180300120301",44.4464313817
"180902050102",103.632883802
"180902041001",53.0850916119
"180902041003",49.2286483211
"180600051301",64.7792108842
"180600051303",79.206786056
"180600051001",80.8929516262
"180300010404",97.2616416817
"180902040302",57.6212457645
"180600051304",47.6417669203
"180600051107",45.882119234
"180902041103",94.5921674249
"180600051110",118.664442669
"180902040303",43.2898200077
"180300120606",101.639531981
"180600050902",44.4117347645
"180300060501",44.906878755
"180901030501",100.250863807
"180300020104",95.4346957819
"180901030502",75.4367312342
"180902032210",73.9639766997
"180300071403",268.584583167
"180902040305",122.984223563
"180300060204",61.7634538357
"180300060203",66.1611292217
"180300060502",42.6100547749
"180600051108",54.1856770308
"180600051308",57.6736996825
"180300120603",56.9945016676
"180300010303",123.544341883
"180600051402",134.135724791
"180600051307",90.9726497774
"180902040903",74.4970600804
"180600051002",76.9028587711
"180300122005",200.568371238
"180902040902",85.633276429
"180300060202",47.4567057461
"180902032211",51.1362368979
"180600051302",72.808449887
"180300071303",58.9144048732
"180300090602",120.631981426
"180300120604",133.057760511
"180600060301",151.267291132
"180600050903",59.8231157458
"180901030402",58.9917770566
"180300120605",105.094838106
"180600050901",53.7079480028
"180902030905",71.4611132364
"180600051309",63.0876772503
"180902032212",585.676874905
"180300010401",127.835584755
"180300010301",70.2431935711
"180600051310",62.6226613687
"180600051305",41.0998367227
"180300020103",126.354593611
"180902041101",109.179370293
"180300060402",46.31671623
"180300120601",73.8335458578
"180300120704",182.917703799
"180300060803",159.58656603
"180300060102",108.020235289
"180300060503",75.4297718804
"180300120602",107.620339799
"180300060201",78.2495262903
"180901030302",84.7450969408
"180600050905",101.622958383
"180300120703",61.3655002315
"180300060901",157.714011463
"180902040304",76.5591667596
"180300071402",124.414676862
"180901030303",80.7273527755
"180300120702",133.803913615
"180300071401",66.5910685392
"180902040406",176.385492664
"180902040306",112.075930918
"180300060603",74.1553999177
"180300060403",58.9649166564
"180300060401",85.6502238013
"180300071301",74.1252361271
"180902030903",61.3437802839
"180300071302",125.052008573
"180300060601",49.6983490471
"180300090604",52.2137419526
"180902040901",70.6210342933
"180300010402",133.609272716
"180600051003",103.938532284
"180600051004",74.9808617049
"180600051403",154.813415525
"180600060204",103.922502127
"180902030904",158.143702233
"180300070501",78.2473819634
"180300060602",42.3182268853
"180300090606",100.206414622
"180300070901",60.3001989714
"180600020501",141.002847445
"180300070502",93.4558404286
"180600060102",118.435686827
"180300090603",103.777802435
"180902040407",160.679017548
"180300010302",150.32818335
"180901030403",40.4723690162
"180600051306",109.015469468
"180902040102",69.4350726433
"180300122002",78.7451339449
"180901030301",49.288467636
"180600051311",81.5335263546
"180902030901",81.1160728755
"180300090601",71.7311256706
"180300120701",156.423387011
"180300071003",63.918958479
"180300122001",103.220904156
"180901030304",59.238919284
"180600050904",78.9447054857
"180300122003",105.903815673
"180300090204",130.454015797
"180600060101",121.158587518
"180300070201",63.7702250903
"180300020102",105.505458998
"180300090101",131.201539517
"180300070503",59.5854234637
"180300020101",77.5295255456
"180902040404",44.7688100334
"180600051501",80.6611146393
"180300010205",100.979740818
"180600020502",78.9634563091
"180300090605",71.9023204991
"180300090205",77.8922309643
"180600051405",92.4825288382
"180600051205",54.2300681922
"180902040202",44.8772046938
"180902040402",77.6021654515
"180600060104",90.3287568143
"180300071102",72.7231737847
"180300090103",137.850111265
"180400140303",59.0317883496
"180300070902",115.705255153
"180600051203",101.799056918
"180300090801",70.0217062791
"180300070203",84.7824906191
"180300010204",154.317366455
"180300122004",105.14448926
"180300070202",98.2315227315
"180600051204",64.4525423673
"180600020503",116.308459124
"180901030405",63.0315860593
"180300071206",114.965697135
"180400140302",48.4429537041
"180300090102",77.8971255484
"180300071004",101.279094383
"180902030401",53.0374042921
"180902030402",126.599275456
"180600051404",41.8219087402
"180400140301",54.3952771935
"180400090104",47.7193095059
"180400100605",137.691763169
"180400090105",98.9169861348
"180500010402",3.57484926148
"180400090303",41.6064196492
"180500020607",74.9057931159
"180400100503",55.6749301725
"180400030403",59.8558325918
"180500010109",25.1399207554
"180400030906",98.6335504441
"180500020801",46.9169493965
"180400090302",48.9226240025
"180400090501",130.401700183
"180400110104",75.9819982723
"180500050104",69.9640844767
"180500050502",98.654803882
"180500050102",95.4207933578
"180400090802",99.1637777897
"180400030902",75.4393717583
"180500010403",122.714228976
"180400090803",108.819154556
"180101080803",117.81848905
"180101080801",110.512138015
"180201590501",133.747527497
"180101030101",71.4332872873
"180201150101",74.3005053506
"180201150102",88.0797723919
"180201280105",94.244064574
"180201160202",45.9345507385
"180201260103",91.6036391574
"180201590502",89.6411157564
"180201260101",62.700630741
"180201250801",52.4154404248
"180201251002",86.3605777516
"180201150103",44.77440244
"180101050406",75.6735508126
"180201210302",77.3673714288
"180101070204",44.4795057467
"180201220501",82.0545713902
"180201220302",52.5838161911
"180201220403",54.5012623713
"180201220203",47.6814644997
"180101050302",103.153962487
"180101060405",62.4979451421
"180201220402",56.7047270793
"180101060404",95.0927000377
"180201210301",91.8238829315
"180201210405",21.8815582684
"180102090104",64.3452595536
"180101010201",70.876822824
"180200010306",41.8689551361
"180102090402",159.598562855
"180102020506",38.4795625543
"180102030309",349.821474489
"180102020712",86.895201979
"180102020503",83.34693765
"180102030303",82.0609332612
"180102010605",118.941080596
"180102020605",61.8159817902
"180902040101",107.447639838
"180902040405",106.47695775
"180300010202",65.2186067155
"180300071101",56.7237229346
"180901030404",55.5193819991
"180902030403",60.2849337777
"180600060103",145.763900988
"180300071001",101.93683048
"180600051503",107.473956171
"180902040401",42.4247512175
"180300010203",56.9974185018
"180600060203",225.529374579
"180300070101",46.023218471
"180902040403",56.330118546
"180300070403",78.1226460768
"180400140101",54.4064510044
"180300090208",75.445144173
"180300010104",97.2861921724
"180600020504",120.518281014
"180300090902",51.5481917873
"180600051202",82.1565482988
"180600060105",101.742838031
"180300090802",77.1388326711
"180901030406",41.7932571721
"180300090608",212.871856466
"180300070305",77.4984707624
"180300090607",152.790171099
"180600060106",80.0745589385
"180300071205",106.608472122
"180600051201",63.9418854225
"180300090207",142.716111837
"180902040201",105.500769365
"180300010201",61.9300168219
"180400140102",58.4006600828
"180300010105",111.677541402
"180300090803",141.169764045
"180300070103",121.622036172
"180901030207",77.1376827388
"180600051505",121.125111528
"180300070603",97.3636281575
"180300090901",80.2476668961
"180300090203",152.682033507
"180600020506",97.8272820933
"180600051502",160.465317329
"180300090903",70.5129894812
"180300071103",92.3970683781
"180400140304",99.4214366636
"180901030407",956.225891075
"180400140201",66.3250482727
"180300070703",96.7104980597
"180902030404",114.749141311
"180902030405",103.52923008
"180300070102",99.4270770467
"180902010801",90.708415798
"180300070303",49.5607849259
"180600020505",75.2112805492
"180600150304",51.2048284242
"180300070602",64.4339691241
"180300090905",126.913598737
"180600051508",109.36146546
"180600051507",85.526391095
"180902030302",151.353090918
"180300090202",103.28397902
"180300090904",152.217046674
"180300010101",65.9147669503
"180300070802",90.7556764526
"180901030401",60.334705588
"180901030206",84.1561451455
"180600060202",25.2214236832
"180300070402",61.0123001398
"180902030604",85.3367319775
"180300071002",67.3674701069
"180300010103",56.9164237998
"180600051504",73.3422347087
"180400140401",128.74958413
"180902030303",96.9232324946
"180400140204",71.7759427852
"180300071204",84.7766616936
"180600020701",40.7098734003
"180300090206",172.467833908
"180300071203",117.506680496
"180300120207",91.7329821143
"180300070401",72.818078251
"180300070701",49.2657869912
"180400140203",53.0437220813
"180901030204",45.5188260317
"180901030208",169.862369712
"180300090804",149.457682452
"180600051506",44.1882479036
"180300090505",149.486309698
"180300070702",83.533032469
"180400140202",62.9925444741
"180600020602",94.0488518816
"180902030304",47.5064592204
"180600020605",93.0659024798
"180902030301",55.4725295984
"180300010102",101.997903362
"180902010904",136.510310097
"180300100101",41.8399300711
"180901030202",78.7494419962
"180300100102",83.2373423052
"180902010905",107.278436685
"180902010804",130.429926218
"180400010401",40.5212037646
"180300070801",80.2849982704
"180300070301",73.552644479
"180901030201",48.0844035137
"180300070302",80.8445754331
"180300070304",77.1041014143
"180300070601",49.7359843027
"180902010902",58.2194329158
"180902010803",96.7592684058
"180902030605",97.4072176288
"180901030205",84.1348478583
"180300071202",90.3389224731
"180902010501",71.4526573458
"180600020702",103.861709342
"180300071201",51.9620734129
"180400140402",35.9065612712
"180300090504",178.520555965
"180300091001",153.587977162
"180300090908",113.039915588
"180300100103",125.0347817
"180600051509",292.983164481
"180300090201",85.43036721
"180901030107",44.2079606063
"180300120205",83.8219429337
"180300120206",149.001699586
"180600020601",100.076903731
"180300090906",84.951178305
"180600020604",76.6002289355
"180300100403",76.5006932983
"180300091002",60.2188746333
"180300120101",75.6355323727
"180902010503",82.0091749549
"180400010402",60.1418221679
"180300100104",48.3110101313
"180300091003",115.001658639
"180300100205",95.3753204154
"180600020703",137.497216536
"180300120103",136.813225754
"180300120203",51.1425272166
"180300090506",161.661706235
"180300120204",80.301357084
"180300100206",84.6434367229
"180300090907",70.7851637869
"180902010903",111.178987826
"180902030603",105.55429962
"180600020606",72.2384164764
"180902010805",121.518743036
"180300090303",107.209728961
"180300090702",141.499501768
"180901030203",159.69741528
"180600150101",72.4515731867
"180600150102",74.4484711824
"180300120104",65.7072615436
"180400010404",53.0049902012
"180300090302",65.8600195206
"180600150103",144.083772132
"180400010403",116.180280957
"180300090503",89.0768402435
"180300090704",126.914194508
"180300100701",100.324036618
"180300090703",154.322437545
"180901030108",126.380089982
"180300100404",99.1589216209
"180300120102",51.2385309272
"180400010304",89.4501140603
"180300100703",126.634350522
"180901030103",64.5563085146
"180902010901",85.460302524
"180902010502",103.986154143
"180400010601",122.532568095
"180300090403",53.434001841
"180300100207",70.2989044727
"180300120202",63.1404011159
"180300100202",54.6416366523
"180300100402",57.5589227598
"180902010802",119.158063432
"180300100401",94.3404616691
"180300100208",72.9910507061
"180300090502",60.1103110002
"180600020704",98.8059425635
"180600150301",184.138081878
"180300100704",68.9920681909
"180600020705",132.502996545
"180400011301",69.1583756064
"180300120201",41.5405210542
"180600020603",132.20506422
"180300100806",93.4605710856
"180902010604",74.7691847308
"180300090301",57.9262968977
"180300100702",114.367644942
"180400010803",447.421997184
"180600020102",136.448787143
"180902010704",127.48207336
"180300090701",228.066299013
"180300100309",119.283986188
"180400010303",81.8414754378
"180902010703",136.146095466
"180300090501",65.0806961805
"180300100606",55.1089555073
"180300100805",83.3246445869
"180400010801",38.3253561828
"180300090402",91.3525807085
"180300100203",87.791344862
"180400010603",84.853673952
"180400011302",72.0063309225
"180400012002",160.247845484
"180300100305",53.3788463726
"180400010802",68.3916416581
"180902010603",89.828164924
"180400010602",42.9648460515
"180600020103",105.071588305
"180300100204",90.084257978
"180400011303",42.4809873758
"180400010805",105.543006981
"180901030105",269.758367659
"180400010804",84.1401778446
"180400012001",301.964665129
"180600020805",135.176868175
"180902010702",140.764778363
"180901030104",82.8480606497
"180600020101",59.6583381725
"180400012003",349.169027969
"180400010102",75.6139922109
"180901030106",144.075209346
"180901030102",114.224558642
"180400011304",189.244531983
"180400010204",92.5533245348
"180400011305",153.882177897
"180902010701",78.9602957566
"180300100803",65.0254921968
"180902010602",84.6444482883
"180400010604",108.303762917
"180300100303",52.3183919046
"180400010605",47.9072774368
"180400010302",47.1479228045
"180600020803",64.2683963304
"180400070504",64.1243407768
"180600020206",88.9734905208
"180300100307",139.102821211
"180300100605",144.754890773
"180300100504",102.414150275
"180902010601",131.185507873
"180600020203",72.292447495
"180300100308",127.975720011
"180300100201",50.889587671
"180400010202",117.641016234
"180400010101",113.282061726
"180600020402",103.964738557
"180400011201",73.6077902696
"180300100306",79.4381507127
"180600020801",143.528383157
"180901030101",152.938204141
"180300090401",85.7461419849
"180902010401",22.4747620302
"180300100804",100.334173154
"180600020802",71.9900981733
"180400070304",131.692724866
"180400010203",46.7556231615
"180400010806",114.303979321
"180400070403",56.8105689801
"180300100604",83.2066060513
"180300100802",105.280128682
"180600020205",48.5125264974
"180600150203",79.0292942959
"180600020303",80.9668127463
"180902010201",138.247301594
"180500060303",326.668098882
"180300100503",67.9566015246
"180300100301",68.7281796085
"180901020803",96.4455840116
"180300100801",82.9830058127
"180400010201",61.593201579
"180300100502",80.0678623269
"180400061302",74.7337558368
"180300100304",103.214331118
"180400012004",46.9923305748
"180400011203",49.8789904532
"180600020204",51.6627175192
"180400011602",68.1458228797
"180400010301",94.6319290503
"180600020401",120.687461222
"180400011202",139.617940288
"180400070402",67.9524533124
"180901020804",105.15308301
"180300100302",80.5181541121
"180400011901",142.002216714
"180600150303",110.098359498
"180400061003",78.0888162712
"180902010202",123.904663744
"180400012005",161.275695509
"180400011306",101.033017668
"180400012006",159.53556688
"180400011205",43.4542175133
"180500060302",77.3476379333
"180600020301",62.2893473461
"180400070503",41.2914574891
"180600020302",75.8266191736
"180400061303",136.64339095
"180400070502",176.324891424
"180400011204",58.1797862717
"180600150202",140.891245173
"180901020709",106.990822601
"180400070505",270.667576736
"180400061002",91.9803397903
"180300100501",92.4112119166
"180600020202",104.291307676
"180400070501",100.292200661
"180400011603",149.05207999
"180300100601",140.563977801
"180500030103",108.281918711
"180400070303",78.030326744
"180400061202",128.552937432
"180400011903",78.9006644362
"180300100602",116.43948386
"180400011902",90.6942611137
"180300100603",118.792722136
"180901020802",98.7247512674
"180500060301",61.9644054252
"180400060903",65.5926006094
"180901020708",90.0822959057
"180400061301",91.3653765816
"180400010903",57.611112258
"180400011605",61.8773391246
"180400060203",74.7031683109
"180600020201",69.1163787631
"180500030105",104.897904774
"180400061004",90.1505697235
"180901020801",150.225701185
"180400060201",94.1982904343
"180400070202",100.902154436
"180400070401",64.3338545225
"180400060904",72.1270070729
"180400070302",54.9685957299
"180500030301",99.7951768631
"180400010901",44.8698184816
"180600150201",132.84788287
"180500060102",55.3784723708
"180901020601",81.7212523691
"180901020602",84.9210339653
"180400011904",145.377486425
"180400011604",141.359249718
"180400060901",105.636625126
"180400012101",94.8162737822
"180500030102",58.9553953831
"180500030302",51.1324798316
"180400060204",132.39729991
"180400012007",76.376333771
"180400061201",119.604050055
"180400060902",102.600132624
"180400020101",63.3820681121
"180400011905",135.846396243
"180901020707",41.4275826333
"180500060103",78.7145103098
"180400011504",150.53026335
"180400010902",42.6567988885
"180400061102",59.4695553041
"180400070201",74.5697626969
"180500030101",103.891622486
"180500060101",75.2782004594
"180500060206",233.670511285
"180400012102",204.036499915
"180400010703",158.68318994
"180500030303",126.086347582
"180400020103",98.7180435507
"180400060202",143.1480551
"180400011703",169.913156498
"180400012104",110.900195095
"180500030104",128.30565231
"180400061001",155.639589912
"180901020603",102.310388496
"180400010702",69.3942045095
"180400010505",76.1981653029
"180400060206",125.723808535
"180500030202",126.796506851
"180901020710",381.125451725
"180400070301",133.096172108
"180500030401",58.1691298396
"180400011805",128.641538433
"180400011801",38.751938162
"180400011601",98.9691015065
"180902010104",53.8250308144
"180500040102",53.2761470697
"180400020102",66.2017508974
"180400010701",61.3463742422
"180400060803",120.83646866
"180500030201",114.723915629
"180901020706",59.5312561855
"180400020203",61.9128499693
"180400061103",125.449952879
"180901020402",90.5301410423
"180500060202",54.0587066098
"180400060205",139.182936578
"180400012103",129.145760282
"180500040402",108.929246678
"180500030402",49.0579890846
"180400011403",78.7084049074
"180400070103",103.030827814
"180500060203",81.2516225715
"180500030306",46.8644456713
"180400020104",132.968554469
"180500030304",99.2074458691
"180400010504",61.991957503
"180901020403",143.717542116
"180400011701",81.4370465729
"180400011804",210.039570073
"180500030403",54.3802489262
"180500030405",102.215889895
"180500030406",62.9303960401
"180400011803",72.8074583129
"180400020202",163.420200325
"180500040401",44.3300285252
"180400020204",40.6964300696
"180500040101",105.637276005
"180901020302",103.55529519
"180500030305",47.8868340729
"180500030203",65.9177503838
"180400011503",122.230065764
"180901020705",199.87618583
"180500030407",77.4252829544
"180500030404",99.9508781846
"180400060102",113.754723173
"180400011102",107.51442486
"180400011402",107.733455321
"180400011702",98.2950332634
"180400070101",78.8202096153
"180400060601",116.865881939
"180400011401",49.0553585574
"180400060804",86.0867922369
"180500040403",86.2455046955
"180400080803",112.108937491
"180500030204",78.7468769102
"180400061101",150.960822888
"180400070102",81.0724853751
"180400020301",94.4594276395
"180400060101",151.005090483
"180400020402",97.4042395455
"180400060702",148.08750807
"180400011802",96.9407618844
"180400060602",105.876408951
"180500040103",97.7642364613
"180400011002",61.3403753799
"180400010503",150.498920993
"180400010502",43.6734791536
"180400011501",71.3026330426
"180400060801",49.9952212245
"180400080203",80.2350359837
"180400020205",443.02591616
"180400080802",145.908003356
"180400020302",97.7342852334
"180400060802",86.7592394164
"180400011502",88.1338743623
"180500040701",68.3358425382
"180901020301",93.2104007792
"180400060301",82.1948877406
"180400060701",104.710923676
"180400020201",43.5196797604
"180400011101",104.859412028
"180400010501",145.667743254
"180500040902",113.762798851
"180400060502",48.6706134617
"180500040404",92.6160088509
"180901020303",157.576616716
"180500060201",74.4330652171
"180400011001",125.063581333
"180901020404",148.246370586
"180400060302",149.854914641
"180400020403",330.149732682
"180500040602",160.744846275
"180400080703",107.393953894
"180500060205",172.788199175
"180400080601",49.128656285
"180500040702",96.5808631405
"180400020405",124.930127937
"180400080801",63.3664243282
"180400080205",74.1766719479
"180400080502",58.4889688431
"180400060404",55.724824603
"180400020501",102.640960001
"180400020401",39.8668894049
"180400020502",120.102011827
"180400080202",48.2279702877
"180500040901",85.7573853487
"180500040601",102.535197432
"180901020209",95.5180680717
"180500040405",45.7324022458
"180400020404",202.726138189
"180901020401",98.1326648956
"180400080201",141.262980615
"180400080702",89.098863514
"180901020207",154.642761647
"180400030201",54.3030686568
"180400091403",77.3606229633
"180400060402",88.1652551336
"180400080204",149.746177115
"180400080206",129.729412725
"180500040603",87.4453693167
"180500041001",0.596482419807
"180400020503",52.6409432566
"180500040301",119.765964122
"180400060501",116.882119994
"180400030101",84.6211831141
"180500040406",55.9575006946
"180901020204",90.4425447019
"180400030102",81.5502432913
"180400080701",84.4390048175
"180500040804",73.28004186
"180500040503",77.845589208
"180400080603",112.202407137
"180400091402",125.906625539
"180400080503",104.430989633
"180500040903",82.1339042632
"180400091401",125.76598327
"180400030202",56.2966789689
"180901020205",137.260699042
"180500040201",66.1051996896
"180400080302",65.6898779975
"180400080106",157.571725446
"180500041001",7.54601019098
"180400060403",147.808537602
"180500040805",29.7209676393
"180400060401",113.231090824
"180400080403",86.1558538396
"180500040802",74.4638417194
"180400080305",62.8745691977
"180400091308",125.162103037
"180400080604",147.829574333
"180400080101",79.3343133685
"180901020202",61.5322525876
"180400100704",141.80799444
"180400100705",152.234634436
"180400091307",65.9183080472
"180400091306",43.0309301193
"180400080104",68.4159905706
"180400080501",78.4629617464
"180400100706",64.7772251211
"180400080306",67.9396252562
"180400080307",54.0517190224
"180400080402",85.1574957294
"180400080602",105.604725306
"180500040202",69.2907498793
"180400080108",60.876162965
"180400030203",138.708343312
"180901020206",67.6838844961
"180500060204",213.393095852
"180500041001",0.34009306687
"180400091301",52.5259668566
"180500041001",8.64732964318
"180500040904",61.5678942956
"180500040502",69.322535185
"180500041001",374.783924073
"180400091305",69.0561059149
"180400030602",39.3808950817
"180400080304",81.4237238551
"180901020201",109.73566277
"180500040203",74.4423404431
"180500040801",45.5612312997
"180400030204",64.5151211679
"180500021001",1.64854527781
"180500020905",25.3233639028
"180500041002",422.795361127
"180500021001",0.0205981446889
"180500021001",1.9396445388
"180400100703",70.9955942395
"180400091303",49.5640813622
"180400080303",51.1286093651
"180400080102",51.5936092401
"180500041001",6.72755910777
"180901020203",101.818244566
"180400091304",86.0825184079
"180400030601",215.468894316
"180400091206",98.3824447954
"180500021001",0.0103968969676
"180500021001",0.084345963073
"180400080401",148.55264433
"180500021001",0.00360553054148
"180500021001",0.00294728454462
"180500021001",0.000506845931133
"180500021001",2.2615149557
"180500021001",0.00274537111744
"180400091201",47.2869800553
"180500021001",0.0262183488529
"180500021001",0.0015873657972
"180500021001",0.00749633844979
"180400100702",62.8655479146
"180400090702",80.81083557
"180400080103",52.690284963
"180500040805",89.5822399745
"180500021001",0.00552026435655
"180400030603",42.0132036898
"180400091202",45.9955169475
"180400510301",49.9932665797
"180500040501",43.3550603537
"180500021001",0.00100570976223
"180400510303",135.582036748
"180500040302",131.898911078
"180400030604",63.5651422989
"180400080105",42.3116413734
"180901010301",150.864006387
"180400090701",153.058790083
"180400091302",59.4646308075
"180400080107",80.3653434949
"180500021001",3.1205929078
"180500021001",0.0222576996001
"180500021001",0.004473524999
"180500040803",117.583016805
"180500021001",0.00239104979938
"180400090101",113.718048477
"180500021001",0.00217365394571
"180400100701",70.793625351
"180400090602",60.3512667478
"180500021001",0.0581705734515
"180500021001",0.0877881936009
"180500021001",0.00134818158186
"180400091205",101.650083204
"180400030901",103.035687146
"180500021001",2.4134407181
"180500021001",0.00405382984963
"180500021001",0.00220168017815
"180400091002",75.7602172892
"180500021001",0.0383376403314
"180901010302",84.5242152281
"180400030801",75.3645173603
"180500021001",0.00501905302338
"180500010201",132.917395543
"180500021001",0.202935273445
"180500021001",0.646211183123
"180500021001",0.922856413559
"180400080301",109.867743175
"180500021001",0.942041759745
"180500021001",3.48872974259
"180400510304",142.582098275
"180500021001",0.202063963886
"180400091204",46.319225956
"180400030205",121.20345477
"180400100606",51.1589160412
"180400510302",78.4655030715
"180400030802",93.0264011709
"180400030701",133.166650635
"180400091004",96.3134806178
"180500050506",116.924435289
"180500021001",0.0279809331326
"180400090804",72.2601020781
"180500021001",0.0908241569815
